ttest_pvalue_adj	mwu_pvalue_adj	log2enr	gex_cluster	tcr_cluster	feature	mean_fg	mean_bg	num_fg	clone_index	mait_fraction	nbr_frac	graph_type
0.23020283824894952	2.205401726671155e-06	2.247579830633351	6	5	PDCD1	1.6307430267333984	0.6232507228851318	55	3554	0.0	0.01	tcr_nbr
0.0395104531737803	2.20916234611087e-06	1.9859060040981404	2	5	TOX	1.3749725818634033	0.557324230670929	55	3538	0.0	0.01	tcr_nbr
8.22488076797521e-05	2.268420202355808e-06	1.9282109773095377	9	5	ITM2A	2.6954755783081055	1.5324093103408813	55	3555	0.0	0.01	tcr_nbr
0.039707671172643774	2.380494226875881e-06	1.9809262745866587	2	5	TOX	1.3724398612976074	0.5573500394821167	55	3566	0.0	0.01	tcr_nbr
0.022740791032101325	2.808781538438132e-06	1.9703491943552476	2	5	TOX	1.3670673370361328	0.5574047565460205	55	3546	0.0	0.01	tcr_nbr
0.045338485375670326	2.8696862049083697e-06	2.2397500367594017	5	5	TOX2	1.7684599161148071	0.7077199220657349	55	3505	0.0	0.01	tcr_nbr
0.474501487669378	2.904160775660171e-06	2.2662053912516513	5	5	PDCD1	1.6409578323364258	0.623146653175354	55	3545	0.0	0.01	tcr_nbr
1.7344886765470824e-07	2.978598292508858e-06	1.2320494025273507	9	5	GAPDH	3.094902515411377	2.3002002239227295	55	3586	0.0	0.01	tcr_nbr
0.4873925162656837	2.997490235826858e-06	2.270915007331247	6	5	PDCD1	1.6435445547103882	0.6231202483177185	55	3622	0.0	0.01	tcr_nbr
0.01775780222147799	2.999421895551781e-06	1.9568373636839422	2	5	TOX	1.3602182865142822	0.5574745535850525	55	3530	0.0	0.01	tcr_nbr
1.051093848338417e-06	3.0179896380831075e-06	1.2487968536050265	9	5	GAPDH	3.1058695316314697	2.300088405609131	55	3554	0.0	0.01	tcr_nbr
0.027829716565363333	3.059170913474307e-06	1.9392158377065876	2	5	TOX	1.351309895515442	0.5575653314590454	55	3575	0.0	0.01	tcr_nbr
0.52601999155438	3.216827579574388e-06	2.2687239066238	6	5	PDCD1	1.642340898513794	0.6231325268745422	55	3537	0.0	0.01	tcr_nbr
0.003466847428013542	3.2943638335488695e-06	1.2257447279711635	9	5	GAPDH	3.09077525138855	2.3002421855926514	55	3557	0.0	0.01	tcr_nbr
0.014451415995651038	3.314500525533898e-06	2.194813338481848	5	5	TOX2	1.743114948272705	0.7079781889915466	55	3449	0.0	0.01	tcr_nbr
0.4074550398547369	3.3998807300502007e-06	2.2527179960245514	6	5	PDCD1	1.6335583925247192	0.6232219934463501	55	3567	0.0	0.01	tcr_nbr
0.5958006547749147	3.6481130744927564e-06	2.2596638851017254	6	5	PDCD1	1.6373674869537354	0.6231832504272461	55	3528	0.0	0.01	tcr_nbr
0.10649980857939784	3.724847325072506e-06	1.9875362080285162	9	5	TOX	1.3758021593093872	0.5573157668113708	55	3548	0.0	0.01	tcr_nbr
8.752920159569069e-07	3.7371780874063876e-06	1.230801706471612	9	5	GAPDH	3.094085454940796	2.300208330154419	55	3584	0.0	0.01	tcr_nbr
0.0484859183158931	3.758789051161685e-06	1.968423402544507	2	5	TOX	1.3660902976989746	0.5574147701263428	55	3557	0.0	0.01	tcr_nbr
0.37645812879365353	3.770752049765232e-06	2.240020727774504	6	5	PDCD1	1.626604437828064	0.623292863368988	55	3520	0.0	0.01	tcr_nbr
0.0001033583470281965	3.945267344243768e-06	1.9075413363788298	9	5	ITM2A	2.682281970977783	1.5325437784194946	55	3520	0.0	0.01	tcr_nbr
0.05131968489963843	4.075846836835312e-06	2.269137680319367	6	5	TOX2	1.78510582447052	0.7075503468513489	55	3534	0.0	0.01	tcr_nbr
0.0001402263429652471	4.4193824296730686e-06	1.909981028655064	9	5	ITM2A	2.6838386058807373	1.5325279235839844	55	3540	0.0	0.01	tcr_nbr
0.00017298000068637225	4.775517385059533e-06	1.9144666892933262	9	5	ITM2A	2.6867010593414307	1.5324987173080444	55	3552	0.0	0.01	tcr_nbr
1.7608349302351675e-07	4.8086061346640675e-06	1.2373043760652302	9	5	GAPDH	3.0983428955078125	2.3001649379730225	55	3555	0.0	0.01	tcr_nbr
1.3638075071708504	4.838779307895483e-06	0.8529607668214344	9	5	PFN1	3.511064052581787	2.9436287879943848	55	3531	0.0	0.01	tcr_nbr
0.04919855264141567	4.842908796068318e-06	1.951427320522084	2	5	TOX	1.3574804067611694	0.5575024485588074	55	3518	0.0	0.01	tcr_nbr
0.04309403450796419	4.947885622018325e-06	1.9386128837947927	2	5	TOX	1.3510055541992188	0.5575684309005737	55	3568	0.0	0.01	tcr_nbr
0.04511480731211251	4.962797051523154e-06	1.9400716639477633	2	5	TOX	1.351741909980774	0.557560920715332	55	3585	0.0	0.01	tcr_nbr
0.3644107161005609	4.9685081724657465e-06	2.173813816726968	5	5	PDCD1	1.590533971786499	0.6236604452133179	55	3557	0.0	0.01	tcr_nbr
0.0003317785818147804	4.998319263103693e-06	1.9478855869788636	9	5	ITM2A	2.708045721054077	1.5322812795639038	55	3545	0.0	0.01	tcr_nbr
0.5814716069156319	5.049925834469153e-06	2.2379527367425305	6	5	PDCD1	1.625472903251648	0.6233043670654297	55	3538	0.0	0.01	tcr_nbr
2.916559014306655e-06	5.338270130266722e-06	1.242451087968177	9	5	GAPDH	3.101713180541992	2.300130605697632	55	3531	0.0	0.01	tcr_nbr
0.026331644878140936	5.463997227386788e-06	1.9369779956918323	2	5	TOX	1.3501805067062378	0.5575768351554871	55	3565	0.0	0.01	tcr_nbr
0.10631101960614454	6.300948246680681e-06	1.949900702389558	2	5	TOX	1.356708288192749	0.5575103163719177	55	3536	0.0	0.01	tcr_nbr
0.7430580729163944	6.419730662589853e-06	0.8167354038471663	9	5	PFN1	3.4869649410247803	2.9438743591308594	55	3552	0.0	0.01	tcr_nbr
0.002178157726466841	6.571084520869147e-06	1.1904648394415323	9	5	GAPDH	3.067695379257202	2.3004775047302246	55	3572	0.0	0.01	tcr_nbr
0.06524258632161183	6.709985827603492e-06	1.951440922234835	2	5	TOX	1.3574872016906738	0.5575023293495178	55	3533	0.0	0.01	tcr_nbr
0.6654519792918471	6.755773927461058e-06	2.2212764122655995	6	5	PDCD1	1.616359829902649	0.6233972311019897	55	3552	0.0	0.01	tcr_nbr
0.054709617653713946	6.821357125876128e-06	1.9360156450865642	2	5	TOX	1.3496949672698975	0.5575817823410034	55	3523	0.0	0.01	tcr_nbr
0.041031757541501554	7.06068362962016e-06	2.1994561798532115	5	5	TOX2	1.7457274198532104	0.707951545715332	55	3446	0.0	0.01	tcr_nbr
0.17180189396255385	7.29895417622482e-06	2.124906364204962	5	5	PDCD1	1.5640959739685059	0.6239297389984131	55	3464	0.0	0.01	tcr_nbr
0.005148641826940174	7.76271854228029e-06	1.206278523453904	9	5	GAPDH	3.0780372619628906	2.3003718852996826	55	3526	0.0	0.01	tcr_nbr
0.5243416061231264	7.891044639026287e-06	2.197135675680015	5	5	PDCD1	1.603203535079956	0.6235313415527344	55	3584	0.0	0.01	tcr_nbr
0.24665212821612878	8.530587196503718e-06	2.2892129537272106	5	5	TOX2	1.7965086698532104	0.7074341773986816	55	3535	0.0	0.01	tcr_nbr
0.005057157305563972	8.593689865970041e-06	1.1943035335938441	9	5	GAPDH	3.070204973220825	2.3004515171051025	55	3558	0.0	0.01	tcr_nbr
0.1325267251190362	8.838173430084234e-06	1.9464789717183069	2	5	TOX	1.3549784421920776	0.5575279593467712	55	3524	0.0	0.01	tcr_nbr
0.0009064820569623835	9.050887913501862e-06	1.8592580891242907	9	5	ITM2A	2.6515116691589355	1.5328572988510132	55	3569	0.0	0.01	tcr_nbr
0.2751302862283293	9.471640166887522e-06	1.96398677106401	9	5	TOX	1.3638402223587036	0.5574375987052917	55	3549	0.0	0.01	tcr_nbr
0.8825568210967951	9.862688004330647e-06	2.2411205706879165	6	5	PDCD1	1.6272063255310059	0.6232867240905762	55	3555	0.0	0.01	tcr_nbr
3.2205490968762883e-06	1.0140946734197197e-05	1.2226873185726217	9	5	GAPDH	3.0887739658355713	2.300262451171875	55	3547	0.0	0.01	tcr_nbr
0.0013338470054756757	1.0455301941739241e-05	1.8778957508886565	9	5	ITM2A	2.6633808612823486	1.5327363014221191	55	3527	0.0	0.01	tcr_nbr
2.638467888467195e-06	1.0662488612049262e-05	1.2168020699556652	9	5	GAPDH	3.0849225521087646	2.3003017902374268	55	3542	0.0	0.01	tcr_nbr
0.08394598196484093	1.2113982447757688e-05	1.9277183114386345	2	5	TOX	1.34551203250885	0.5576243996620178	55	3529	0.0	0.01	tcr_nbr
0.050533033373257576	1.2140928346986389e-05	1.8919812525140645	2	5	TOX	1.3275651931762695	0.5578072667121887	55	3577	0.0	0.01	tcr_nbr
0.000424257281655491	1.2238055689338463e-05	1.9014946659689125	9	5	ITM2A	2.678424596786499	1.5325829982757568	55	3589	0.0	0.01	tcr_nbr
2.2843051306701594e-06	1.2366538714158236e-05	1.2069777116935163	9	5	GAPDH	3.0784947872161865	2.3003673553466797	55	3585	0.0	0.01	tcr_nbr
0.007631513881834377	1.2975304306735042e-05	1.1922036025592615	9	5	GAPDH	3.0688319206237793	2.3004655838012695	55	3548	0.0	0.01	tcr_nbr
0.02918735041271256	1.3502669714384305e-05	1.915380616871993	6	5	SH2D1A	1.4308668375015259	0.6117419600486755	55	3556	0.0	0.01	tcr_nbr
3.2292928546806565e-06	1.3586773239575364e-05	0.8692630229988731	5	5	PFN1	3.5219149589538574	2.9435181617736816	55	3572	0.0	0.01	tcr_nbr
0.3203814898784006	1.3651478631324741e-05	1.9505962696074235	9	5	TOX	1.3570600748062134	0.5575067400932312	55	3551	0.0	0.01	tcr_nbr
1.2676593283507902	1.3985431802251337e-05	2.233347393553272	6	5	PDCD1	1.6229543685913086	0.6233301162719727	55	3530	0.0	0.01	tcr_nbr
0.00046519573217379187	1.4499403734449592e-05	1.8841437108790875	9	5	ITM2A	2.6673622131347656	1.5326957702636719	55	3546	0.0	0.01	tcr_nbr
9.422903316865967e-05	1.59104751157881e-05	1.211110916340561	9	5	GAPDH	3.0811986923217773	2.300339698791504	55	3529	0.0	0.01	tcr_nbr
3.292283836051385e-06	1.6850471791242588e-05	1.203186045426274	9	5	GAPDH	3.076014518737793	2.3003926277160645	55	3522	0.0	0.01	tcr_nbr
0.0026723501895717563	1.6996096640305717e-05	1.1656606036640704	9	5	GAPDH	3.051483631134033	2.300642490386963	55	3592	0.0	0.01	tcr_nbr
0.09569131358718803	1.705148424167502e-05	1.910731910652449	2	5	TOX	1.3369675874710083	0.5577114820480347	55	3544	0.0	0.01	tcr_nbr
0.17209618760668446	1.713957343691817e-05	1.9194821036505414	2	5	TOX	1.3413658142089844	0.5576665997505188	55	3590	0.0	0.01	tcr_nbr
3.7343739827614407e-06	1.804490831581636e-05	1.204651676293346	9	5	GAPDH	3.0769731998443604	2.3003828525543213	55	3524	0.0	0.01	tcr_nbr
0.18746966278610053	1.8691048475974145e-05	2.1069316650893386	5	5	PDCD1	1.5544246435165405	0.6240283250808716	55	3508	0.0	0.01	tcr_nbr
2.587287830425217e-05	1.935288662754104e-05	1.5487006381314408	9	5	SRGN	2.940098285675049	1.9635522365570068	55	3516	0.0	0.01	tcr_nbr
0.005106875548166353	1.9356699572730646e-05	1.8210116630047124	9	5	ITM2A	2.627187728881836	1.5331050157546997	55	3622	0.0	0.01	tcr_nbr
6.701264100138935e-06	1.9420926715471e-05	1.2169272331754217	9	5	GAPDH	3.0850043296813965	2.3003008365631104	55	3517	0.0	0.01	tcr_nbr
0.38508764117886723	1.9485826997375837e-05	1.9400973266506352	9	5	TOX	1.3517547845840454	0.5575607419013977	55	3517	0.0	0.01	tcr_nbr
0.13646858279703278	2.0460622389216422e-05	1.9295463854578512	2	5	TOX	1.3464330434799194	0.5576149821281433	55	3527	0.0	0.01	tcr_nbr
0.0002784488509963061	2.100226574085101e-05	1.8307240453492786	9	5	ITM2A	2.6333603858947754	1.5330421924591064	55	3570	0.0	0.01	tcr_nbr
0.008976787571848045	2.1870202324583467e-05	1.180567038780023	9	5	GAPDH	3.0612244606018066	2.3005430698394775	55	3553	0.0	0.01	tcr_nbr
0.22123559273589438	2.216293817458781e-05	1.9199767792732212	9	5	TOX	1.3416147232055664	0.5576640963554382	55	3561	0.0	0.01	tcr_nbr
1.5604802366475197	2.247198985352488e-05	2.2031918482264943	6	5	PDCD1	1.6065000295639038	0.623497724533081	55	3568	0.0	0.01	tcr_nbr
0.21108416659516888	2.2647084230838025e-05	1.9139685581258687	2	5	TOX	1.3385937213897705	0.5576949119567871	55	3522	0.0	0.01	tcr_nbr
0.7664926522141471	2.2731251126402747e-05	2.052373479548676	6	5	TIGIT	1.4282273054122925	0.5679008960723877	55	3568	0.0	0.01	tcr_nbr
0.0004650632640558789	2.324782805887141e-05	1.8506559281362767	9	5	ITM2A	2.6460368633270264	1.5329129695892334	55	3574	0.0	0.01	tcr_nbr
0.28530507678925576	2.3362888862090825e-05	1.9390755754373445	2	5	TOX	1.3512390851974487	0.5575660467147827	55	3622	0.0	0.01	tcr_nbr
5.080106737399817	2.4248221569805057e-05	0.8089574190218319	9	5	PFN1	3.481792688369751	2.9439268112182617	55	3560	0.0	0.01	tcr_nbr
6.376839809448213e-07	2.6970312609358963e-05	1.1904807339777161	9	5	GAPDH	3.0677056312561035	2.3004772663116455	55	3571	0.0	0.01	tcr_nbr
7.136784850622644e-05	2.7678201607571622e-05	1.188569363216582	9	5	GAPDH	3.066455841064453	2.300489902496338	55	3538	0.0	0.01	tcr_nbr
0.3294622020135973	2.808787871515202e-05	2.2139078539225228	5	5	TOX2	1.7538684606552124	0.7078686356544495	55	3454	0.0	0.01	tcr_nbr
0.00665480606617062	2.9104174650395316e-05	1.8551745009054907	9	5	ICOS	1.4763150215148926	0.6592498421669006	55	3517	0.0	0.01	tcr_nbr
0.13742892360051678	2.9225528802001576e-05	1.9000147264048401	2	5	TOX	1.331589698791504	0.5577662587165833	55	3540	0.0	0.01	tcr_nbr
0.8814319895486004	2.9237638849030752e-05	2.166570092262708	5	5	PDCD1	1.5866068601608276	0.6237003803253174	55	3458	0.0	0.01	tcr_nbr
1.9831867840635713	2.98357554740492e-05	2.2473257837241074	6	5	PDCD1	1.6306037902832031	0.6232520937919617	55	3590	0.0	0.01	tcr_nbr
1.5991269376145927	3.2025283312505704e-05	2.130600505615431	5	5	PDCD1	1.5671648979187012	0.6238985061645508	55	3559	0.0	0.01	tcr_nbr
0.0055800866239111725	3.260347390739609e-05	1.7923032427305645	9	5	ITM2A	2.608959674835205	1.5332907438278198	55	3444	0.0	0.01	tcr_nbr
0.013050904336263281	3.333802007103245e-05	1.1726327054237016	9	5	GAPDH	3.056039333343506	2.300596237182617	55	3578	0.0	0.01	tcr_nbr
0.5065010628835042	3.3488261696717324e-05	1.923036913079203	2	5	TOX	1.3431546688079834	0.5576484203338623	55	3623	0.0	0.01	tcr_nbr
0.4988747709421149	3.3534150971771916e-05	2.1247602187160277	5	5	PDCD1	1.5640172958374023	0.6239305734634399	55	3452	0.0	0.01	tcr_nbr
1.8756829211055464	3.447531827601008e-05	2.1787838715795997	6	5	PDCD1	1.5932304859161377	0.6236329078674316	55	3563	0.0	0.01	tcr_nbr
0.006683322150431907	3.509136826910966e-05	1.79381675344004	5	5	ITM2A	2.609920024871826	1.5332809686660767	55	3505	0.0	0.01	tcr_nbr
1.966835975813064e-05	3.5907362242978954e-05	1.1898537387632542	9	5	GAPDH	3.067295551300049	2.3004813194274902	55	3543	0.0	0.01	tcr_nbr
0.11336766715278483	3.718382679664869e-05	1.9081826429650979	6	5	SH2D1A	1.427135944366455	0.6117799878120422	55	3542	0.0	0.01	tcr_nbr
0.008081104291749361	3.894416228111134e-05	1.8487925591243901	9	5	ICOS	1.4729584455490112	0.6592840552330017	55	3516	0.0	0.01	tcr_nbr
0.14080497546050788	3.910352162307603e-05	1.9349606245762934	6	5	SH2D1A	1.4410374164581299	0.6116383075714111	55	3588	0.0	0.01	tcr_nbr
0.5480057006486049	3.990594780048092e-05	1.9187170789194452	9	5	TOX	1.340981125831604	0.5576705932617188	55	3547	0.0	0.01	tcr_nbr
0.5890235309545775	4.150354596654519e-05	2.0829387770585996	5	5	PDCD1	1.5415533781051636	0.6241594552993774	55	3451	0.0	0.01	tcr_nbr
0.9665067480377728	4.2934740133194186e-05	2.083199894158	5	5	PDCD1	1.5416932106018066	0.6241580247879028	55	3531	0.0	0.01	tcr_nbr
2.251787887465043	4.353040688810371e-05	2.159948561605625	5	5	PDCD1	1.5830206871032715	0.6237369775772095	55	3558	0.0	0.01	tcr_nbr
1.7812819009397078	4.3839434130570554e-05	2.165568525994835	5	5	PDCD1	1.5860642194747925	0.6237059235572815	55	3591	0.0	0.01	tcr_nbr
0.008129514077740114	4.463281255550479e-05	1.79512222144786	9	5	ITM2A	2.610748529434204	1.533272624015808	55	3458	0.0	0.01	tcr_nbr
6.779458208466628	4.678005899043571e-05	0.7931121465127386	9	5	PFN1	3.471259117126465	2.9440343379974365	55	3556	0.0	0.01	tcr_nbr
0.11041263414361548	4.768553363112243e-05	1.8901661302469597	6	5	SH2D1A	1.417816400527954	0.6118749380111694	55	3517	0.0	0.01	tcr_nbr
2.926455401855916	5.008140781735362e-05	2.1713382690008554	5	5	PDCD1	1.5891914367675781	0.6236740946769714	55	3517	0.0	0.01	tcr_nbr
0.989307256238939	5.284640458784432e-05	1.9170830064274715	9	5	TOX	1.340159296989441	0.5576789379119873	55	3515	0.0	0.01	tcr_nbr
5.285939459614832	5.374039543927651e-05	0.7955131392779733	9	5	PFN1	3.4728548526763916	2.9440178871154785	55	3516	0.0	0.01	tcr_nbr
8.344435616406312	5.511550603321581e-05	0.7845326552164897	9	5	PFN1	3.4655568599700928	2.944092273712158	55	3529	0.0	0.01	tcr_nbr
0.36659250151537315	5.5181938424753804e-05	1.8995364757286075	9	5	TOX	1.3313498497009277	0.5577686429023743	55	3553	0.0	0.01	tcr_nbr
0.500487020268411	5.534254710121893e-05	2.1697547802189114	5	5	TOX2	1.729039192199707	0.7081215977668762	55	3457	0.0	0.01	tcr_nbr
7.796308105235063	5.5477615896096165e-05	0.7951449347387121	9	5	PFN1	3.4726102352142334	2.9440205097198486	55	3559	0.0	0.01	tcr_nbr
0.10701003089837703	5.675492458482233e-05	1.871354703324239	6	5	SH2D1A	1.4081146717071533	0.611973762512207	55	3516	0.0	0.01	tcr_nbr
0.008748194535199448	5.8983389785321e-05	1.146282391957666	9	5	GAPDH	3.038827419281006	2.300771474838257	55	3573	0.0	0.01	tcr_nbr
0.30347709137481665	5.9579482210034605e-05	1.8749505995896378	2	5	TOX	1.3190523386001587	0.5578939914703369	55	3521	0.0	0.01	tcr_nbr
0.01630711827252177	6.197219597001423e-05	1.7984962174776358	9	5	ITM2A	2.6128897666931152	1.5332508087158203	55	3535	0.0	0.01	tcr_nbr
0.06842183278268028	6.255806048573097e-05	1.1659770626961299	9	5	GAPDH	3.0516903400421143	2.300640344619751	55	3623	0.0	0.01	tcr_nbr
0.5690613093725024	6.331164956617344e-05	1.8859596065098987	2	5	TOX	1.324552297592163	0.557837963104248	55	3541	0.0	0.01	tcr_nbr
1.5163974467068443e-05	6.515960248646979e-05	1.1865333168144179	9	5	GAPDH	3.065124750137329	2.3005034923553467	55	3519	0.0	0.01	tcr_nbr
0.02115439186169525	6.694569765452689e-05	1.164173664032343	9	5	GAPDH	3.0505120754241943	2.300652265548706	55	3551	0.0	0.01	tcr_nbr
3.390720534002077	6.949864991714081e-05	2.191897967944131	6	5	PDCD1	1.6003546714782715	0.62356036901474	55	3546	0.0	0.01	tcr_nbr
3.2020146436514203	7.41602663823384e-05	2.188078318865267	6	5	PDCD1	1.598278284072876	0.6235814690589905	55	3518	0.0	0.01	tcr_nbr
0.00013252439350101852	7.575507125420984e-05	0.8601002216674589	5	5	PFN1	3.5158157348632812	2.943580389022827	55	3568	0.0	0.01	tcr_nbr
3.0730146131796796	7.587441257448426e-05	2.1380367048261353	6	5	PDCD1	1.571176290512085	0.6238576173782349	55	3522	0.0	0.01	tcr_nbr
4.4832461219328954e-06	7.714636374304795e-05	1.1908261852778657	9	5	GAPDH	3.0679314136505127	2.3004748821258545	55	3546	0.0	0.01	tcr_nbr
2.7628906827193034	7.831660783341618e-05	2.130357368900051	6	5	PDCD1	1.5670337677001953	0.6238998174667358	55	3585	0.0	0.01	tcr_nbr
8.523122873053122	7.857643301400572e-05	0.7870963626961455	9	5	PFN1	3.4672608375549316	2.944075107574463	55	3553	0.0	0.01	tcr_nbr
0.0005074743732967699	8.140893259300192e-05	1.6736391792239056	9	5	PPP1CC	1.919691801071167	1.0381501913070679	55	3562	0.0	0.01	tcr_nbr
0.008196827562788465	8.40745958004778e-05	1.8289394396757215	9	5	ITM2A	2.63222599029541	1.5330537557601929	55	3530	0.0	0.01	tcr_nbr
0.29990195554282906	9.101065429721061e-05	1.8856238484835104	6	5	SH2D1A	1.415471076965332	0.6118988394737244	55	3557	0.0	0.01	tcr_nbr
3.882559809041555e-05	9.109182982880483e-05	1.188872221667734	9	5	GAPDH	3.0666539669036865	2.300487995147705	55	3593	0.0	0.01	tcr_nbr
0.825622322799987	9.119005242377447e-05	1.899403916384168	2	5	TOX	1.3312835693359375	0.5577694177627563	55	3545	0.0	0.01	tcr_nbr
2.448656388070277e-05	9.674484132869364e-05	1.1907276583471906	9	5	GAPDH	3.067866802215576	2.3004753589630127	55	3545	0.0	0.01	tcr_nbr
6.821520766098199e-06	9.861327181649898e-05	1.1610781391034313	9	5	GAPDH	3.048490047454834	2.300673007965088	55	3569	0.0	0.01	tcr_nbr
0.49967753673755716	0.00010043987172679465	1.8800533285440555	2	5	TOX	1.3216001987457275	0.5578680038452148	55	3539	0.0	0.01	tcr_nbr
3.1231567399088696	0.00010176621607389193	2.1080773095644982	5	5	PDCD1	1.5550403594970703	0.6240220665931702	55	3560	0.0	0.01	tcr_nbr
0.005864430200463725	0.00010224247969205387	1.789303949762435	9	5	ITM2A	2.6070568561553955	1.5333101749420166	55	3571	0.0	0.01	tcr_nbr
0.014665478210754817	0.0001051762005960336	1.1480550427049185	9	5	GAPDH	3.039984703063965	2.3007595539093018	55	3518	0.0	0.01	tcr_nbr
1.2144283106220044e-05	0.00010550073126846068	1.1758224325387294	9	5	GAPDH	3.0581235885620117	2.300574779510498	55	3588	0.0	0.01	tcr_nbr
3.674788527052949	0.00011082880993581247	2.1191313471818556	5	5	PDCD1	1.5609861612319946	0.6239615082740784	55	3561	0.0	0.01	tcr_nbr
0.8050171070248621	0.00011279188232416802	1.8745748851881527	9	5	TOX	1.3188648223876953	0.5578958988189697	55	3542	0.0	0.01	tcr_nbr
0.17769651257482794	0.00011478755506435792	1.8580333605869255	6	5	SH2D1A	1.4012625217437744	0.6120436191558838	55	3622	0.0	0.01	tcr_nbr
4.268497107260583	0.00011677796775639891	2.1616074678508705	6	5	PDCD1	1.583918809890747	0.6237277984619141	55	3562	0.0	0.01	tcr_nbr
4.115645407582403	0.0001211231734539826	2.1134730003830167	6	5	PDCD1	1.5579414367675781	0.6239925026893616	55	3523	0.0	0.01	tcr_nbr
0.010324698373912837	0.00012967438140868863	1.1521096054145623	9	5	GAPDH	3.0426323413848877	2.3007326126098633	55	3565	0.0	0.01	tcr_nbr
3.6760047619607854	0.00012991500080544266	2.108115332776815	5	5	PDCD1	1.5550607442855835	0.6240218281745911	55	3539	0.0	0.01	tcr_nbr
0.06780280724759077	0.00013015273797251233	1.121413794541527	5	5	GAPDH	3.022596836090088	2.300936698913574	55	3568	0.0	0.01	tcr_nbr
0.8532661298257455	0.0001342557767109361	1.8648326289324675	9	5	TOX	1.314007043838501	0.5579453706741333	55	3586	0.0	0.01	tcr_nbr
0.81775843345057	0.00013458905092965734	1.857581922145461	2	5	TOX	1.3103972673416138	0.5579822063446045	55	3559	0.0	0.01	tcr_nbr
0.35803973548615325	0.00013684785513495506	1.827228066446463	2	5	TOX	1.2953364849090576	0.5581356287002563	55	3572	0.0	0.01	tcr_nbr
0.02755608679597516	0.00014121191386369763	1.1305768550458684	9	5	GAPDH	3.0285754203796387	2.300875663757324	55	3525	0.0	0.01	tcr_nbr
0.06941960690717397	0.0001430841611155023	1.1109950952015155	9	5	GAPDH	3.015801191329956	2.3010060787200928	55	3575	0.0	0.01	tcr_nbr
0.3680043961366762	0.0001435446735822635	1.8363547175414494	2	5	TOX	1.299856185913086	0.5580896139144897	55	3587	0.0	0.01	tcr_nbr
0.030898309053357675	0.00015244318202712164	1.132462138581972	9	5	GAPDH	3.029805898666382	2.300863265991211	55	3521	0.0	0.01	tcr_nbr
0.032840555163657845	0.00015286343158569146	1.1396167284471113	9	5	GAPDH	3.034475803375244	2.3008158206939697	55	3549	0.0	0.01	tcr_nbr
8.963103155618725e-06	0.00015578951180751765	1.1572531173824097	5	5	GAPDH	3.0459916591644287	2.3006985187530518	55	3540	0.0	0.01	tcr_nbr
5.278687223047279	0.00015664839271327098	2.1475918278245407	5	5	PDCD1	1.5763368606567383	0.623805046081543	55	3573	0.0	0.01	tcr_nbr
0.4073380290309586	0.00015942025218795014	1.8668663291138587	6	5	SH2D1A	1.4058042764663696	0.6119973063468933	55	3560	0.0	0.01	tcr_nbr
2.4240755274424293e-05	0.00016264997901462526	1.1728168994594188	9	5	GAPDH	3.056159734725952	2.3005950450897217	55	3527	0.0	0.01	tcr_nbr
0.4955689392258083	0.00016382398144784905	1.8918654323213666	6	5	SH2D1A	1.418694257736206	0.6118659973144531	55	3527	0.0	0.01	tcr_nbr
0.012050219143152033	0.00018106258242699496	1.7867466154502702	9	5	ITM2A	2.6054346561431885	1.5333267450332642	55	3576	0.0	0.01	tcr_nbr
0.00010492238374281321	0.00019329482879994732	0.8326026811908126	9	5	PFN1	3.497518539428711	2.9437668323516846	55	3577	0.0	0.01	tcr_nbr
0.020530702674577912	0.00019993906376696233	1.1264195841692421	9	5	GAPDH	3.0258629322052	2.300903558731079	55	3523	0.0	0.01	tcr_nbr
0.05391287114288054	0.0002075291050427361	1.8097643282415743	9	5	ICOS	1.4525033235549927	0.6594924330711365	55	3548	0.0	0.01	tcr_nbr
0.0004090988289765035	0.0002086365105858455	1.1439460717590284	9	5	GAPDH	3.037302017211914	2.3007869720458984	55	3552	0.0	0.01	tcr_nbr
4.832670465274032	0.00021337324650796087	2.1051761036852525	6	5	PDCD1	1.5534813404083252	0.6240379214286804	55	3553	0.0	0.01	tcr_nbr
1.0115276447728623	0.0002151827460758078	1.8442467746150573	2	5	TOX	1.3037704229354858	0.5580496788024902	55	3543	0.0	0.01	tcr_nbr
0.41150390395063075	0.00021563160956546306	1.84048864768948	6	5	SH2D1A	1.3922607898712158	0.6121352910995483	55	3551	0.0	0.01	tcr_nbr
0.012698736939775787	0.00022561350832093856	1.7716169761580585	9	5	ITM2A	2.595841407775879	1.5334244966506958	55	3581	0.0	0.01	tcr_nbr
0.48518144109714373	0.00023148571170267192	1.8524054888997932	6	5	SH2D1A	1.3983721733093262	0.6120730638504028	55	3550	0.0	0.01	tcr_nbr
1.2141862187004402	0.00023333891872174582	1.8573790314459475	2	5	TOX	1.3102962970733643	0.5579832196235657	55	3593	0.0	0.01	tcr_nbr
6.716311062899565	0.00024104463962639625	2.12201880377665	6	5	PDCD1	1.5625407695770264	0.6239456534385681	55	3521	0.0	0.01	tcr_nbr
2.2642554575254756	0.00024406355866876916	2.1573297445793864	5	5	TOX2	1.722075343132019	0.7081925272941589	55	3630	0.0	0.01	tcr_nbr
1.1061817617605418	0.0002558420077510454	1.8358896100149553	2	5	TOX	1.2996256351470947	0.558091938495636	55	3562	0.0	0.01	tcr_nbr
