"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MEA1.2",2.6604548406413e-20,-0.332374881609831,0.061,0.234,9.73753076223123e-16,"7","MEA1"
"SRM.1",2.73761971797697e-20,-0.324671558249874,0.082,0.268,1.00199619297675e-15,"7","SRM"
"CHMP1B.6",2.81264461617764e-20,-0.392133863191893,0.108,0.308,1.02945605596718e-15,"7","CHMP1B"
"TRIP12.2",2.84847533654785e-20,0.87151975851968,0.312,0.203,1.04257045792988e-15,"7","TRIP12"
"AURKAIP1.1",3.05322389019634e-20,-0.271690548037258,0.132,0.353,1.11751047605076e-15,"7","AURKAIP1"
"ZAP70.4",3.31288042546703e-20,0.671149354567486,0.622,0.613,1.21254736452519e-15,"7","ZAP70"
"NLRC3.1",3.81678794075086e-20,0.760189167203756,0.301,0.191,1.39698255419422e-15,"7","NLRC3"
"CHD2",4.16176129921961e-20,0.873700673728522,0.551,0.537,1.52324625312737e-15,"7","CHD2"
"PGLS.1",4.2380435513927e-20,-0.27192293834714,0.129,0.343,1.55116632024524e-15,"7","PGLS"
"PPP1R14B.1",4.3331667046113e-20,-0.348474713599082,0.045,0.208,1.58598234555478e-15,"7","PPP1R14B"
"ATP8A1.4",6.56991230786779e-20,0.952062784251219,0.286,0.178,2.40465360380269e-15,"7","ATP8A1"
"SUPT4H1.2",6.6956328151584e-20,-0.290106205456212,0.059,0.231,2.45066856667613e-15,"7","SUPT4H1"
"CBLB.4",7.21729767524816e-20,0.897312876083406,0.392,0.295,2.64160312211758e-15,"7","CBLB"
"LUC7L3.3",7.48847264797591e-20,0.763108513025519,0.484,0.413,2.74085587388566e-15,"7","LUC7L3"
"ARPC4.2",7.69027101856343e-20,-0.31001509819499,0.232,0.49,2.8147160955044e-15,"7","ARPC4"
"TUBB4B.4",8.45176101797487e-20,-0.304696038583802,0.197,0.435,3.09342905018898e-15,"7","TUBB4B"
"LY75",9.58701211569993e-20,0.954391214760093,0.291,0.184,3.50894230446733e-15,"7","LY75"
"MRPL43",1.04539165356813e-19,-0.253538564503075,0.092,0.285,3.8262379912247e-15,"7","MRPL43"
"DLEU2.1",1.04676640855606e-19,0.730722989195512,0.193,0.095,3.83126973195603e-15,"7","DLEU2"
"BIN1.1",1.12188932592921e-19,-0.274317815424406,0.223,0.483,4.10622712183348e-15,"7","BIN1"
"IMPDH2.1",1.31869769158476e-19,-0.296387901174024,0.118,0.323,4.8265654209694e-15,"7","IMPDH2"
"PDAP1.1",1.49000395285471e-19,-0.276251028129056,0.096,0.291,5.45356346784354e-15,"7","PDAP1"
"ZNHIT1.2",1.55434083598559e-19,-0.267183565254178,0.071,0.25,5.68904289379087e-15,"7","ZNHIT1"
"CDKN2D.2",2.36586239568775e-19,-0.332728704882326,0.087,0.269,8.65929295445674e-15,"7","CDKN2D"
"TUG1",2.43062588596203e-19,0.76886777113392,0.274,0.168,8.89633380520964e-15,"7","TUG1"
"PFDN2.1",2.54805647586879e-19,-0.276378410809148,0.057,0.225,9.32614150732737e-15,"7","PFDN2"
"TPM3.2",2.94817074409273e-19,-0.289800717898658,0.462,0.783,1.07905997404538e-14,"7","TPM3"
"SRSF4.1",3.04347324322023e-19,0.802109439104044,0.439,0.371,1.11394164175104e-14,"7","SRSF4"
"AKAP9.1",3.32238351418507e-19,0.847338123475587,0.463,0.384,1.21602559002688e-14,"7","AKAP9"
"CCDC18-AS1.2",4.00530208312412e-19,0.860289425326022,0.47,0.414,1.46598061544426e-14,"7","CCDC18-AS1"
"ETHE1.2",4.59957701040389e-19,-0.317435147480145,0.042,0.197,1.68349118157793e-14,"7","ETHE1"
"LAGE3.1",5.40779879423029e-19,-0.261518725067156,0.035,0.187,1.97930843667623e-14,"7","LAGE3"
"KIAA1109",5.65247380409593e-19,0.873413690326418,0.31,0.207,2.06886193703715e-14,"7","KIAA1109"
"TRBC2.3",5.81998377256773e-19,-0.373862633650044,0.348,0.621,2.13017226059752e-14,"7","TRBC2"
"CTDNEP1",6.5277601037183e-19,-0.273286919371991,0.049,0.208,2.38922547556193e-14,"7","CTDNEP1"
"KMT2E",6.65096433662108e-19,0.660358211945006,0.594,0.596,2.43431945684668e-14,"7","KMT2E"
"H1FX.2",7.15930357579189e-19,-0.304450742119328,0.35,0.626,2.62037670177559e-14,"7","H1FX"
"DIP2B",7.55410690156388e-19,0.762230929136239,0.27,0.165,2.7648786670414e-14,"7","DIP2B"
"WNK1.3",7.82275908332809e-19,0.843045645013456,0.458,0.398,2.86320805208892e-14,"7","WNK1"
"C4orf48.3",7.90593711230399e-19,-0.300277012952534,0.033,0.181,2.89365204247438e-14,"7","C4orf48"
"GTF3C6.1",8.21280664563379e-19,-0.286981415048087,0.049,0.206,3.00596936036842e-14,"7","GTF3C6"
"JPX",9.2199675025722e-19,0.840263957045188,0.305,0.204,3.37460030561645e-14,"7","JPX"
"KDM4C",9.55477949084585e-19,0.761269607778272,0.359,0.26,3.49714484144449e-14,"7","KDM4C"
"IER5.5",9.72921150437162e-19,-0.408953965917255,0.12,0.309,3.56098870271506e-14,"7","IER5"
"RNF181.1",9.97613019244807e-19,-0.263484996280899,0.068,0.239,3.65136341173792e-14,"7","RNF181"
"NDUFB3.3",1.05247124278294e-18,-0.26551733805453,0.057,0.222,3.85214999570984e-14,"7","NDUFB3"
"HOOK2.5",1.0555836177629e-18,-0.356226239601572,0.169,0.379,3.86354159937399e-14,"7","HOOK2"
"PSMB8",1.11150930721948e-18,-0.261896056827111,0.265,0.539,4.06823521535403e-14,"7","PSMB8"
"ARF1.1",1.15190291654793e-18,-0.28083587003209,0.347,0.644,4.21607986485707e-14,"7","ARF1"
"TUFM",1.17434454420072e-18,-0.250441289769992,0.232,0.491,4.29821846622906e-14,"7","TUFM"
"LBR.1",1.43806870967023e-18,0.915767684666343,0.415,0.339,5.26347528426399e-14,"7","LBR"
"BAX",1.4385269855223e-18,-0.272669187101553,0.155,0.374,5.26515261971016e-14,"7","BAX"
"GPR174.3",1.53827477889837e-18,0.83908437187937,0.364,0.27,5.63023951824592e-14,"7","GPR174"
"H2AFX.2",1.6695550635594e-18,-0.314634863637058,0.064,0.229,6.11073848813376e-14,"7","H2AFX"
"HERC4.1",1.72986827033612e-18,0.798193728196166,0.293,0.192,6.33149085625724e-14,"7","HERC4"
"FRYL.2",1.75727583528765e-18,0.900520958216747,0.378,0.292,6.43180528473633e-14,"7","FRYL"
"GZMM.2",1.93742042777347e-18,-0.267141575017434,0.216,0.461,7.09115250769367e-14,"7","GZMM"
"ANKRD36",1.9653395344481e-18,0.829658855409997,0.3,0.196,7.1933392300335e-14,"7","ANKRD36"
"HUWE1",2.02994902834854e-18,0.859829943518839,0.31,0.211,7.42981643865848e-14,"7","HUWE1"
"SOCS3.5",2.04153388709946e-18,-0.411735882772488,0.185,0.398,7.47221818017274e-14,"7","SOCS3"
"ZNF207",2.06899819118526e-18,0.765847431391548,0.516,0.486,7.57274027955717e-14,"7","ZNF207"
"FAM162A",2.14612630981785e-18,-0.267657832524456,0.096,0.278,7.8550369065643e-14,"7","FAM162A"
"TSR3.1",2.74988477997526e-18,-0.274581442565308,0.061,0.223,1.00648532831875e-13,"7","TSR3"
"CD46.1",3.21935151253522e-18,0.782283646291619,0.427,0.355,1.17831484710302e-13,"7","CD46"
"SRSF3.2",3.45056358184995e-18,-0.25610650906612,0.366,0.663,1.2629407765929e-13,"7","SRSF3"
"PRELID3B",3.4603707064823e-18,-0.26835121491833,0.057,0.216,1.26653028227959e-13,"7","PRELID3B"
"PRKY",3.67740937318541e-18,0.743286830812851,0.284,0.182,1.34596860467959e-13,"7","PRKY"
"TTC17",3.76465093652503e-18,0.864674829410458,0.385,0.3,1.37789988927753e-13,"7","TTC17"
"FAM32A",4.24411270093964e-18,-0.274202160901324,0.078,0.25,1.55338768967092e-13,"7","FAM32A"
"PLCL1.3",4.25700881338539e-18,0.873850967518513,0.272,0.17,1.55810779578719e-13,"7","PLCL1"
"SKP1.1",4.3434805089484e-18,-0.264347234302499,0.444,0.765,1.5897573010802e-13,"7","SKP1"
"AKNA.2",4.76214519896973e-18,0.760799790760261,0.467,0.406,1.74299276427491e-13,"7","AKNA"
"AL135905.2.4",5.00435563432426e-18,-0.317537052995314,0.153,0.357,1.83164420571902e-13,"7","AL135905.2"
"AIF1.6",6.18595474993448e-18,-0.389206732415327,0.045,0.191,2.26412129802352e-13,"7","AIF1"
"RILPL2.5",6.2675058611187e-18,-0.322241482611213,0.105,0.287,2.29396982022805e-13,"7","RILPL2"
"SELENOM.1",6.49422613694593e-18,-0.275078485003016,0.105,0.293,2.37695170838358e-13,"7","SELENOM"
"MED13L.1",7.07151775163151e-18,0.813606719073529,0.341,0.249,2.58824621227465e-13,"7","MED13L"
"GNAS.3",7.5442534868151e-18,-0.32928432574474,0.634,0.888,2.76127221870919e-13,"7","GNAS"
"GLRX5",7.78062486228878e-18,-0.264101469621078,0.047,0.198,2.84778650584632e-13,"7","GLRX5"
"SLIRP",7.89043460648331e-18,-0.270755434327565,0.087,0.261,2.88797797031896e-13,"7","SLIRP"
"TMEM30A",8.39000345346018e-18,0.854752595944796,0.307,0.209,3.07082516400096e-13,"7","TMEM30A"
"PHYKPL.1",9.146481159333e-18,0.835674144794576,0.437,0.372,3.34770356912747e-13,"7","PHYKPL"
"C7orf50",9.46715197646342e-18,-0.294376717594261,0.049,0.199,3.46507229490538e-13,"7","C7orf50"
"NSD1.1",1.13550022974398e-17,0.832888610794824,0.359,0.269,4.15604439088596e-13,"7","NSD1"
"CDK13",1.24851982800466e-17,0.825700796262501,0.411,0.337,4.56970742247985e-13,"7","CDK13"
"RPA3",1.39776799611389e-17,-0.262442279837407,0.059,0.217,5.11597064257644e-13,"7","RPA3"
"TNIK.3",1.46353250577413e-17,0.828254918456446,0.394,0.308,5.3566753243839e-13,"7","TNIK"
"HSD17B10.1",1.51108799384703e-17,-0.253232420060295,0.033,0.173,5.53073316627953e-13,"7","HSD17B10"
"PHB.1",1.64060782761318e-17,-0.278436873749093,0.064,0.225,6.00478870984701e-13,"7","PHB"
"APBB1IP.2",1.67326863371246e-17,0.752064420510469,0.545,0.539,6.12433052625097e-13,"7","APBB1IP"
"MARCKSL1.2",2.0226045972278e-17,-0.271061160313868,0.167,0.379,7.40293508631349e-13,"7","MARCKSL1"
"NCBP2AS2",2.22504300800742e-17,-0.263098586238045,0.098,0.276,8.14387991360796e-13,"7","NCBP2AS2"
"AC004687.1.2",2.30670816466279e-17,0.821726418727175,0.251,0.15,8.44278255348229e-13,"7","AC004687.1"
"DNAJB14.2",2.37631316495633e-17,0.840775179008852,0.399,0.323,8.69754381505665e-13,"7","DNAJB14"
"MTFP1",2.38216851220485e-17,-0.308089588228896,0.057,0.21,8.71897497152097e-13,"7","MTFP1"
"PPP1R18.4",2.69635333518817e-17,-0.28464413720281,0.167,0.379,9.86892284212224e-13,"7","PPP1R18"
"LYPD3.3",2.98310520204262e-17,-0.35163128309829,0.026,0.157,1.09184633499962e-12,"7","LYPD3"
"TMEM63A.1",3.1038462647033e-17,0.849079996940826,0.322,0.227,1.13603877134405e-12,"7","TMEM63A"
"MRPS33",3.11931690690591e-17,-0.269526829312314,0.037,0.177,1.14170118109663e-12,"7","MRPS33"
"RNF144A.1",3.21002186001416e-17,0.806218179496078,0.228,0.131,1.17490010098378e-12,"7","RNF144A"
"EMC6",3.41739096690304e-17,-0.254687072406506,0.071,0.233,1.25079926779618e-12,"7","EMC6"
"ACAP2",3.64841794339386e-17,0.795320119429608,0.436,0.373,1.33535745146159e-12,"7","ACAP2"
"PCNX1.1",3.69366804163485e-17,0.852830843348451,0.352,0.261,1.35191943991877e-12,"7","PCNX1"
"GABPB1-AS1.1",3.70851267968923e-17,0.936693370212919,0.362,0.275,1.35735272589306e-12,"7","GABPB1-AS1"
"SIDT1",4.00609558800831e-17,0.700412996498767,0.256,0.157,1.46627104616692e-12,"7","SIDT1"
"RAPGEF6.1",4.0521376093168e-17,0.848382765112371,0.439,0.382,1.48312288638604e-12,"7","RAPGEF6"
"PSME2.3",4.10949559899719e-17,-0.250517538231592,0.274,0.532,1.50411648418896e-12,"7","PSME2"
"ZBTB37",4.30975742187347e-17,0.469755513868875,0.115,0.045,1.57741431397991e-12,"7","ZBTB37"
"RFX3",4.80885869868381e-17,0.676011872673915,0.193,0.102,1.76009037230526e-12,"7","RFX3"
"PTRHD1",5.82740087544196e-17,-0.291538248989889,0.04,0.18,2.13288699442051e-12,"7","PTRHD1"
"MRPL51.3",5.84924583136445e-17,-0.254973568688437,0.078,0.242,2.1408824667377e-12,"7","MRPL51"
"WIPF1.3",6.8137134455453e-17,0.641416832192729,0.585,0.586,2.49388725820403e-12,"7","WIPF1"
"MT1X",6.85250258681108e-17,-0.268410195250765,0.042,0.183,2.50808447179873e-12,"7","MT1X"
"SPTBN1.2",8.33662093944047e-17,0.993763417511353,0.368,0.283,3.0512866300446e-12,"7","SPTBN1"
"MBD5",8.85912095998014e-17,0.747421978995854,0.261,0.165,3.24252686256233e-12,"7","MBD5"
"SMCHD1.3",8.86965259960774e-17,0.847022926162278,0.568,0.598,3.24638154798243e-12,"7","SMCHD1"
"ECHS1.1",9.00432878113808e-17,-0.263591255443676,0.04,0.179,3.29567437718435e-12,"7","ECHS1"
"TUT4",9.08162211400128e-17,0.798289690502425,0.453,0.402,3.32396450994561e-12,"7","TUT4"
"BCL2A1.1",9.39462551249547e-17,-0.294464498398641,0.07,0.224,3.43852688382847e-12,"7","BCL2A1"
"ZNF331.5",1.08230437619373e-16,-0.273007759777377,0.249,0.476,3.96134224730668e-12,"7","ZNF331"
"SPTAN1.3",1.08543114919969e-16,0.821826815083664,0.467,0.416,3.97278654918577e-12,"7","SPTAN1"
"PRRC2C",1.13030464012648e-16,0.616664360694975,0.688,0.753,4.13702801332694e-12,"7","PRRC2C"
"LINC00861.4",1.18433252214303e-16,0.955245881509431,0.526,0.492,4.33477546429569e-12,"7","LINC00861"
"UTY",1.42020692544731e-16,0.83800446411007,0.347,0.263,5.19809936782969e-12,"7","UTY"
"ZNF638.1",1.44361864477147e-16,0.86125562390752,0.418,0.356,5.28378860172804e-12,"7","ZNF638"
"CD28.5",1.52366458730251e-16,0.826551944245771,0.462,0.419,5.57676475598591e-12,"7","CD28"
"DDIT3.5",1.53929181652886e-16,-0.326411915159141,0.082,0.242,5.63396197767728e-12,"7","DDIT3"
"MFSD14C",1.66452684777388e-16,0.683153775173693,0.26,0.162,6.09233471553719e-12,"7","MFSD14C"
"ATP9B",1.73877933877589e-16,0.77980713203849,0.274,0.178,6.36410625785362e-12,"7","ATP9B"
"KDM6A",1.8832906741521e-16,0.669378567301684,0.277,0.18,6.8930321964641e-12,"7","KDM6A"
"CAMK2D",1.95885162577962e-16,0.828448767368565,0.293,0.199,7.16959283551599e-12,"7","CAMK2D"
"DUSP2.5",2.18808453966726e-16,-0.399274831428074,0.293,0.517,8.00860822363613e-12,"7","DUSP2"
"HERC1",2.23264603494162e-16,0.830028112149159,0.348,0.262,8.17170775248981e-12,"7","HERC1"
"RBM7",2.47261508698025e-16,-0.277896482710478,0.057,0.204,9.05001847985641e-12,"7","RBM7"
"OSER1.4",2.53540293496569e-16,-0.296051859403231,0.092,0.256,9.27982828226793e-12,"7","OSER1"
"CCNL1.3",3.1011348217153e-16,0.657522572464733,0.699,0.781,1.13504635609602e-11,"7","CCNL1"
"C12orf10",3.12589348176052e-16,-0.258315757846728,0.04,0.175,1.14410827325917e-11,"7","C12orf10"
"CEBPB",3.17284013170693e-16,-0.250444218544305,0.066,0.22,1.16129121660605e-11,"7","CEBPB"
"SNHG3.3",3.20366452575352e-16,-0.269910775830528,0.157,0.351,1.17257325307105e-11,"7","SNHG3"
"TP53TG1",3.64846011851691e-16,-0.258901353714533,0.028,0.155,1.33537288797837e-11,"7","TP53TG1"
"TIMM13",3.93222405373893e-16,-0.256337216955843,0.045,0.183,1.43923332590899e-11,"7","TIMM13"
"PHC3",6.16235017622743e-16,0.786918007291841,0.413,0.347,2.255481788001e-11,"7","PHC3"
"LUC7L",6.36209075060398e-16,0.756646002854451,0.324,0.236,2.32858883562856e-11,"7","LUC7L"
"ST6GAL1.2",6.39904279020355e-16,0.839921810484893,0.321,0.233,2.3421136516424e-11,"7","ST6GAL1"
"PHTF2.5",6.53112266174596e-16,0.74897185496523,0.315,0.223,2.39045620542564e-11,"7","PHTF2"
"PIKFYVE",6.75795280445031e-16,0.722995172773696,0.239,0.145,2.47347830595686e-11,"7","PIKFYVE"
"GPCPD1",7.15263175741917e-16,0.869656927339241,0.364,0.284,2.61793474953299e-11,"7","GPCPD1"
"AVL9",7.87632379607029e-16,0.661642022482396,0.23,0.137,2.88281327259969e-11,"7","AVL9"
"PHPT1",8.31867463582179e-16,-0.266632801087658,0.031,0.157,3.04471810345713e-11,"7","PHPT1"
"FAM177A1.4",8.81834694459568e-16,-0.250294156142564,0.162,0.36,3.22760316519146e-11,"7","FAM177A1"
"CD96.3",9.27419958125581e-16,0.871665524829348,0.472,0.428,3.39444978873544e-11,"7","CD96"
"ATP1A1",1.01129618771649e-15,0.751467613478337,0.509,0.503,3.70144517666114e-11,"7","ATP1A1"
"SMARCA2",1.03336808285347e-15,0.832011508539996,0.451,0.406,3.78223052005199e-11,"7","SMARCA2"
"TTC13",1.04030517389367e-15,0.656951262740531,0.202,0.112,3.80762096696821e-11,"7","TTC13"
"JAK3.2",1.13550078436417e-15,0.775939897086349,0.458,0.415,4.15604642085129e-11,"7","JAK3"
"ATRX.2",1.34536582114642e-15,0.803167917825885,0.51,0.488,4.924173441978e-11,"7","ATRX"
"MYO9B",1.40975265964791e-15,0.773842245094407,0.331,0.246,5.15983570957733e-11,"7","MYO9B"
"SYNRG.3",1.45891124676289e-15,0.797526054885426,0.416,0.355,5.33976105427686e-11,"7","SYNRG"
"TMEM168",1.57695004694492e-15,0.596236541303691,0.185,0.099,5.77179486682312e-11,"7","TMEM168"
"CCDC84",1.70122268040184e-15,0.609193239683291,0.195,0.107,6.22664513253878e-11,"7","CCDC84"
"RBM5",1.70257503622307e-15,0.736026781783573,0.343,0.261,6.23159489008007e-11,"7","RBM5"
"TCF12.1",1.74520167939183e-15,0.780938154885622,0.315,0.231,6.38761266674202e-11,"7","TCF12"
"BIRC6.2",2.30492348362023e-15,0.896334896903543,0.357,0.283,8.43625044239841e-11,"7","BIRC6"
"TRPM7",2.72561859795872e-15,0.750519631860591,0.28,0.188,9.9760366303887e-11,"7","TRPM7"
"ESYT1.3",2.82869049485126e-15,0.768828362310765,0.348,0.268,1.03532900802051e-10,"7","ESYT1"
"ZC3HAV1.1",2.95657623866581e-15,0.715792233076193,0.592,0.619,1.08213646911407e-10,"7","ZC3HAV1"
"PIAS1",3.33299609112345e-15,0.731416576306237,0.416,0.361,1.2199098993121e-10,"7","PIAS1"
"XRN1",3.40107879481196e-15,0.80505345135866,0.385,0.32,1.24482884968912e-10,"7","XRN1"
"IKZF3.4",3.54245113863825e-15,0.780406828476568,0.409,0.326,1.29657254125298e-10,"7","IKZF3"
"RASGRP1.1",4.49417865007342e-15,0.812435481796749,0.359,0.279,1.64491432771337e-10,"7","RASGRP1"
"VPS13B",5.03287702659871e-15,0.695222802928236,0.242,0.152,1.8420833205054e-10,"7","VPS13B"
"EWSR1.1",5.19111119439193e-15,0.61187994842995,0.556,0.566,1.89999860825939e-10,"7","EWSR1"
"ARL15",5.24928826857144e-15,0.508994731397556,0.131,0.059,1.92129199917983e-10,"7","ARL15"
"HELB.1",6.00809306435939e-15,0.796496133935905,0.267,0.175,2.19902214248618e-10,"7","HELB"
"INVS",6.34590892515537e-15,0.514586105880873,0.134,0.061,2.32266612569612e-10,"7","INVS"
"CD226.2",7.00662419643431e-15,0.813575141142287,0.242,0.152,2.56449452213692e-10,"7","CD226"
"TIMP1.3",7.19268823328048e-15,-0.274313716656941,0.057,0.194,2.63259582026299e-10,"7","TIMP1"
"PARP15.1",7.21537191393617e-15,0.630340748674893,0.206,0.117,2.64089827421978e-10,"7","PARP15"
"TMEM131",7.56932255076596e-15,0.730493451933595,0.228,0.139,2.77044774680585e-10,"7","TMEM131"
"DYNC1H1.1",7.74803993613793e-15,0.801353654851281,0.387,0.325,2.83586009702584e-10,"7","DYNC1H1"
"PAG1.1",8.32856207506108e-15,0.874961418438051,0.385,0.315,3.04833700509311e-10,"7","PAG1"
"PKM.5",8.8866648365151e-15,-0.276814888574473,0.382,0.653,3.25260819681289e-10,"7","PKM"
"CRTC3.1",1.01261929258059e-14,0.727603145505082,0.375,0.303,3.70628787277423e-10,"7","CRTC3"
"CD53.3",1.25301468685075e-14,0.638229697932748,0.556,0.557,4.58615905534243e-10,"7","CD53"
"SEC24B",1.25932596016302e-14,0.679934463029804,0.256,0.167,4.60925894679266e-10,"7","SEC24B"
"PRH1",1.54584094647116e-14,0.613818131657937,0.204,0.117,5.65793244817908e-10,"7","PRH1"
"RORA.4",1.6205078713965e-14,0.899052223967739,0.376,0.305,5.93122086009832e-10,"7","RORA"
"NCOR1.2",1.71902647195074e-14,0.747067226988893,0.462,0.429,6.29180878998689e-10,"7","NCOR1"
"ARID5B.5",1.75936617809819e-14,0.82638144466292,0.394,0.317,6.43945614845717e-10,"7","ARID5B"
"PKN2",1.79122363558429e-14,0.691058020897017,0.279,0.19,6.55605762860204e-10,"7","PKN2"
"CEP350.1",1.89001511859362e-14,0.847023244145891,0.394,0.329,6.91764433556452e-10,"7","CEP350"
"ETNK1",2.06609230676053e-14,0.765088602972672,0.296,0.212,7.56210445197421e-10,"7","ETNK1"
"DOCK10.2",2.17121626725381e-14,0.84479672131709,0.411,0.358,7.94686865977566e-10,"7","DOCK10"
"RGS2.4",2.24716695618544e-14,-0.274639370753416,0.08,0.224,8.22485577633433e-10,"7","RGS2"
"RGCC.6",2.30190132685317e-14,-0.309726736413956,0.361,0.596,8.4251890464153e-10,"7","RGCC"
"SNX13",2.30629861267441e-14,0.56752688051438,0.197,0.112,8.44128355224962e-10,"7","SNX13"
"ELMO1.2",2.39637269100501e-14,0.771906656647763,0.39,0.334,8.77096368634742e-10,"7","ELMO1"
"CREM.5",2.57297837635611e-14,-0.263571449297055,0.105,0.262,9.41735815530098e-10,"7","CREM"
"ANKRD11",3.38215813735541e-14,0.724911325201923,0.505,0.485,1.23790369985345e-09,"7","ANKRD11"
"MYH9.2",3.84391663189812e-14,0.629483973654642,0.652,0.707,1.40691192644103e-09,"7","MYH9"
"SLC9A9.6",4.53118248490633e-14,0.88527522058002,0.268,0.18,1.65845810130056e-09,"7","SLC9A9"
"SENP7",4.87044074624792e-14,0.731140982971295,0.314,0.232,1.7826300175342e-09,"7","SENP7"
"SNRNP70.1",5.08412793080192e-14,0.70850811689171,0.483,0.466,1.86084166395281e-09,"7","SNRNP70"
"LRBA.2",5.36000840869103e-14,0.817499025951305,0.315,0.236,1.961816677665e-09,"7","LRBA"
"ASXL2",6.29493027925469e-14,0.71239187606914,0.267,0.181,2.30400743151001e-09,"7","ASXL2"
"ENTPD4",6.32660431188233e-14,0.772658058310047,0.265,0.181,2.31560044419205e-09,"7","ENTPD4"
"ANXA1.6",6.93973152730018e-14,-0.390345047728593,0.253,0.44,2.54001113630714e-09,"7","ANXA1"
"SUN2.2",7.49368535325706e-14,0.59699003868192,0.617,0.684,2.74276377614562e-09,"7","SUN2"
"DICER1",8.07524299376868e-14,0.722867869947271,0.242,0.158,2.95561968814928e-09,"7","DICER1"
"DMTF1",1.04341066327883e-13,0.660960509657173,0.293,0.209,3.81898736866685e-09,"7","DMTF1"
"USP24",1.08239285132264e-13,0.680205719920601,0.26,0.174,3.96166607512598e-09,"7","USP24"
"ADAM10.1",1.1478606289469e-13,0.85933348383079,0.357,0.291,4.20128468800853e-09,"7","ADAM10"
"TOX.5",1.18485388898855e-13,0.908753138822238,0.282,0.187,4.33668371908701e-09,"7","TOX"
"AL645568.1",1.35477455472932e-13,0.56587858974179,0.143,0.07,4.95861034776479e-09,"7","AL645568.1"
"DDX6.1",1.36601174053982e-13,0.632666085838643,0.573,0.607,4.99973957154979e-09,"7","DDX6"
"MYO5A.3",1.44130162177757e-13,0.660251416866941,0.221,0.136,5.2753080658681e-09,"7","MYO5A"
"MMP25-AS1",1.45821809802115e-13,0.572398959028931,0.181,0.101,5.3372240605672e-09,"7","MMP25-AS1"
"ARL4C.6",1.45849136435053e-13,-0.286298814061628,0.561,0.792,5.33822424265937e-09,"7","ARL4C"
"ATG16L2",1.48272675910479e-13,0.606587637737092,0.228,0.143,5.42692821099946e-09,"7","ATG16L2"
"HLA-E",1.61501917934359e-13,0.31285171895705,0.956,0.993,5.91113169831548e-09,"7","HLA-E"
"CLASP2",1.82994359801279e-13,0.617119115842303,0.206,0.123,6.69777656308662e-09,"7","CLASP2"
"ITPR2.1",1.89117984539453e-13,0.86694053698174,0.235,0.152,6.92190735212852e-09,"7","ITPR2"
"USP47",2.02443786748752e-13,0.786019065338968,0.336,0.266,7.40964503879109e-09,"7","USP47"
"MAP3K2",2.1266713381544e-13,0.817105694327389,0.38,0.322,7.78382976477891e-09,"7","MAP3K2"
"ANKHD1",2.47669091835069e-13,0.721537697571267,0.42,0.374,9.06493643025535e-09,"7","ANKHD1"
"NCKAP1L.2",2.52958205916567e-13,0.727619443676999,0.34,0.266,9.25852329475226e-09,"7","NCKAP1L"
"KMT2C",2.65265115851159e-13,0.825376070098568,0.348,0.281,9.70896850526827e-09,"7","KMT2C"
"TNRC6A",2.65495268172183e-13,0.795474374360762,0.314,0.239,9.71739231037006e-09,"7","TNRC6A"
"AL499604.1.3",2.6650215838833e-13,-0.260868157472088,0.073,0.206,9.75424549917126e-09,"7","AL499604.1"
"DENND2D.5",2.83990443106899e-13,0.587731670722254,0.566,0.56,1.03943342081556e-08,"7","DENND2D"
"VPS13D",3.41756343373001e-13,0.714565921792275,0.226,0.144,1.25086239237952e-08,"7","VPS13D"
"PTEN.1",3.63606519577297e-13,0.819101792151682,0.362,0.305,1.33083622230486e-08,"7","PTEN"
"SAMHD1.3",3.69894969169953e-13,0.703978182635614,0.53,0.531,1.35385257665895e-08,"7","SAMHD1"
"SPN.4",3.6999374933369e-13,0.778167990176106,0.38,0.314,1.35421412193624e-08,"7","SPN"
"IER5L.2",4.20235850892468e-13,-0.278358341164656,0.024,0.128,1.53810523785152e-08,"7","IER5L"
